year,month,period,region,fuel_switched_from,hp_type,total_installs,cleanbc_rebate_installs,utility_rebate_installs,self_funded_installs,market_rate_installs,low_mid_income_installs,est_ghg_avoided_tco2e_yr,est_annual_energy_savings_cad,cumulative_stock_province,bc_total_households,penetration_pct
2018,3,2018-03,Fraser Valley,electric_baseboard,water_heater,5,0,1,4,4,1,2.0,1550,125602,1850000,6.79
2018,3,2018-03,Northern BC,natural_gas,mini_split,13,0,2,11,10,3,27.3,12740,125602,1850000,6.79
2018,3,2018-03,Northern BC,natural_gas,central_ducted,11,0,2,9,9,2,23.1,10780,125602,1850000,6.79
2018,3,2018-03,Northern BC,natural_gas,ground_source,1,0,0,1,0,1,2.1,980,125602,1850000,6.79
2018,3,2018-03,Northern BC,natural_gas,water_heater,2,0,0,2,1,1,4.2,1960,125602,1850000,6.79
2018,3,2018-03,Northern BC,oil,mini_split,10,0,2,8,8,2,46.0,14200,125602,1850000,6.79
2018,3,2018-03,Northern BC,oil,central_ducted,8,0,1,7,6,2,36.8,11360,125602,1850000,6.79
2018,3,2018-03,Northern BC,oil,water_heater,2,0,0,2,1,1,9.2,2840,125602,1850000,6.79
2018,3,2018-03,Northern BC,propane,mini_split,14,0,3,11,11,3,44.8,16520,125602,1850000,6.79
2018,3,2018-03,Northern BC,propane,central_ducted,11,0,2,9,9,2,35.2,12980,125602,1850000,6.79
2018,3,2018-03,Northern BC,propane,ground_source,1,0,0,1,0,1,3.2,1180,125602,1850000,6.79
2018,3,2018-03,Northern BC,propane,water_heater,3,0,0,3,2,1,9.6,3540,125602,1850000,6.79
2018,3,2018-03,Northern BC,electric_baseboard,mini_split,15,0,3,12,12,3,6.0,4650,125602,1850000,6.79
2018,3,2018-03,Northern BC,electric_baseboard,central_ducted,12,0,2,10,9,3,4.8,3720,125602,1850000,6.79
2018,3,2018-03,Northern BC,electric_baseboard,ground_source,1,0,0,1,0,1,0.4,310,125602,1850000,6.79
2018,3,2018-03,Northern BC,electric_baseboard,water_heater,3,0,0,3,2,1,1.2,930,125602,1850000,6.79
2018,3,2018-03,Kootenay-Boundary,natural_gas,mini_split,23,0,5,18,18,5,48.3,22540,125602,1850000,6.79
2018,3,2018-03,Kootenay-Boundary,natural_gas,central_ducted,18,0,3,15,14,4,37.8,17640,125602,1850000,6.79
2018,3,2018-03,Kootenay-Boundary,natural_gas,ground_source,1,0,0,1,0,1,2.1,980,125602,1850000,6.79
2018,3,2018-03,Kootenay-Boundary,natural_gas,water_heater,4,0,0,4,3,1,8.4,3920,125602,1850000,6.79
2018,3,2018-03,Kootenay-Boundary,oil,mini_split,4,0,0,4,3,1,18.4,5680,125602,1850000,6.79
2018,3,2018-03,Kootenay-Boundary,oil,central_ducted,3,0,0,3,2,1,13.8,4260,125602,1850000,6.79
2018,3,2018-03,Kootenay-Boundary,propane,mini_split,3,0,0,3,2,1,9.6,3540,125602,1850000,6.79
2018,3,2018-03,Kootenay-Boundary,propane,central_ducted,2,0,0,2,1,1,6.4,2360,125602,1850000,6.79
2018,3,2018-03,Kootenay-Boundary,electric_baseboard,mini_split,12,0,2,10,9,3,4.8,3720,125602,1850000,6.79
2018,3,2018-03,Kootenay-Boundary,electric_baseboard,central_ducted,9,0,1,8,7,2,3.6,2790,125602,1850000,6.79
2018,3,2018-03,Kootenay-Boundary,electric_baseboard,ground_source,1,0,0,1,0,1,0.4,310,125602,1850000,6.79
2018,3,2018-03,Kootenay-Boundary,electric_baseboard,water_heater,2,0,0,2,1,1,0.8,620,125602,1850000,6.79
2018,3,2018-03,Cariboo,natural_gas,mini_split,9,0,1,8,7,2,18.9,8820,125602,1850000,6.79
2018,3,2018-03,Cariboo,natural_gas,central_ducted,7,0,1,6,5,2,14.7,6860,125602,1850000,6.79
2018,3,2018-03,Cariboo,natural_gas,water_heater,1,0,0,1,0,1,2.1,980,125602,1850000,6.79
2018,3,2018-03,Cariboo,oil,mini_split,1,0,0,1,0,1,4.6,1420,125602,1850000,6.79
2018,3,2018-03,Cariboo,oil,central_ducted,1,0,0,1,0,1,4.6,1420,125602,1850000,6.79
2018,3,2018-03,Cariboo,electric_baseboard,mini_split,4,0,0,4,3,1,1.6,1240,125602,1850000,6.79
2018,3,2018-03,Cariboo,electric_baseboard,central_ducted,3,0,0,3,2,1,1.2,930,125602,1850000,6.79
2018,3,2018-03,Cariboo,electric_baseboard,water_heater,1,0,0,1,0,1,0.4,310,125602,1850000,6.79
2018,4,2018-04,Lower Mainland,natural_gas,mini_split,295,11,64,220,241,54,619.5,289100,127725,1850000,6.9
2018,4,2018-04,Lower Mainland,natural_gas,central_ducted,234,9,51,174,191,43,491.4,229320,127725,1850000,6.9
2018,4,2018-04,Lower Mainland,natural_gas,ground_source,24,0,5,19,19,5,50.4,23520,127725,1850000,6.9
2018,4,2018-04,Lower Mainland,natural_gas,water_heater,61,2,13,46,50,11,128.1,59780,127725,1850000,6.9
2018,4,2018-04,Lower Mainland,oil,mini_split,59,2,12,45,48,11,271.4,83780,127725,1850000,6.9
2018,4,2018-04,Lower Mainland,oil,central_ducted,46,1,10,35,37,9,211.6,65320,127725,1850000,6.9
2018,4,2018-04,Lower Mainland,oil,ground_source,4,0,0,4,3,1,18.4,5680,127725,1850000,6.9
2018,4,2018-04,Lower Mainland,oil,water_heater,12,0,2,10,9,3,55.2,17040,127725,1850000,6.9
2018,4,2018-04,Lower Mainland,propane,mini_split,41,1,9,31,33,8,131.2,48380,127725,1850000,6.9
2018,4,2018-04,Lower Mainland,propane,central_ducted,33,1,7,25,27,6,105.6,38940,127725,1850000,6.9
2018,4,2018-04,Lower Mainland,propane,ground_source,3,0,0,3,2,1,9.6,3540,127725,1850000,6.9
2018,4,2018-04,Lower Mainland,propane,water_heater,8,0,1,7,6,2,25.6,9440,127725,1850000,6.9
2018,4,2018-04,Lower Mainland,electric_baseboard,mini_split,134,5,29,100,109,25,53.6,41540,127725,1850000,6.9
2018,4,2018-04,Lower Mainland,electric_baseboard,central_ducted,106,4,23,79,86,20,42.4,32860,127725,1850000,6.9
2018,4,2018-04,Lower Mainland,electric_baseboard,ground_source,11,0,2,9,9,2,4.4,3410,127725,1850000,6.9
2018,4,2018-04,Lower Mainland,electric_baseboard,water_heater,28,1,6,21,22,6,11.2,8680,127725,1850000,6.9
2018,4,2018-04,Vancouver Island,natural_gas,mini_split,111,4,24,83,91,20,233.1,108780,127725,1850000,6.9
2018,4,2018-04,Vancouver Island,natural_gas,central_ducted,88,3,19,66,72,16,184.8,86240,127725,1850000,6.9
2018,4,2018-04,Vancouver Island,natural_gas,ground_source,9,0,1,8,7,2,18.9,8820,127725,1850000,6.9
2018,4,2018-04,Vancouver Island,natural_gas,water_heater,23,0,5,18,18,5,48.3,22540,127725,1850000,6.9
2018,4,2018-04,Vancouver Island,oil,mini_split,22,0,4,18,18,4,101.2,31240,127725,1850000,6.9
2018,4,2018-04,Vancouver Island,oil,central_ducted,17,0,3,14,13,4,78.2,24140,127725,1850000,6.9
2018,4,2018-04,Vancouver Island,oil,ground_source,1,0,0,1,0,1,4.6,1420,127725,1850000,6.9
2018,4,2018-04,Vancouver Island,oil,water_heater,4,0,0,4,3,1,18.4,5680,127725,1850000,6.9
2018,4,2018-04,Vancouver Island,propane,mini_split,16,0,3,13,13,3,51.2,18880,127725,1850000,6.9
2018,4,2018-04,Vancouver Island,propane,central_ducted,12,0,2,10,9,3,38.4,14160,127725,1850000,6.9
2018,4,2018-04,Vancouver Island,propane,ground_source,1,0,0,1,0,1,3.2,1180,127725,1850000,6.9
2018,4,2018-04,Vancouver Island,propane,water_heater,3,0,0,3,2,1,9.6,3540,127725,1850000,6.9
2018,4,2018-04,Vancouver Island,electric_baseboard,mini_split,56,2,12,42,45,11,22.4,17360,127725,1850000,6.9
2018,4,2018-04,Vancouver Island,electric_baseboard,central_ducted,44,1,9,34,36,8,17.6,13640,127725,1850000,6.9
2018,4,2018-04,Vancouver Island,electric_baseboard,ground_source,4,0,0,4,3,1,1.6,1240,127725,1850000,6.9
2018,4,2018-04,Vancouver Island,electric_baseboard,water_heater,11,0,2,9,9,2,4.4,3410,127725,1850000,6.9
2018,4,2018-04,Thompson-Okanagan,natural_gas,mini_split,67,2,14,51,54,13,140.7,65660,127725,1850000,6.9
2018,4,2018-04,Thompson-Okanagan,natural_gas,central_ducted,53,2,11,40,43,10,111.3,51940,127725,1850000,6.9
2018,4,2018-04,Thompson-Okanagan,natural_gas,ground_source,5,0,1,4,4,1,10.5,4900,127725,1850000,6.9
2018,4,2018-04,Thompson-Okanagan,natural_gas,water_heater,14,0,3,11,11,3,29.4,13720,127725,1850000,6.9
2018,4,2018-04,Thompson-Okanagan,oil,mini_split,14,0,3,11,11,3,64.4,19880,127725,1850000,6.9
2018,4,2018-04,Thompson-Okanagan,oil,central_ducted,11,0,2,9,9,2,50.6,15620,127725,1850000,6.9
2018,4,2018-04,Thompson-Okanagan,oil,ground_source,1,0,0,1,0,1,4.6,1420,127725,1850000,6.9
2018,4,2018-04,Thompson-Okanagan,oil,water_heater,3,0,0,3,2,1,13.8,4260,127725,1850000,6.9
2018,4,2018-04,Thompson-Okanagan,propane,mini_split,10,0,2,8,8,2,32.0,11800,127725,1850000,6.9
2018,4,2018-04,Thompson-Okanagan,propane,central_ducted,7,0,1,6,5,2,22.4,8260,127725,1850000,6.9
2018,4,2018-04,Thompson-Okanagan,propane,water_heater,2,0,0,2,1,1,6.4,2360,127725,1850000,6.9
2018,4,2018-04,Thompson-Okanagan,electric_baseboard,mini_split,34,1,7,26,27,7,13.6,10540,127725,1850000,6.9
2018,4,2018-04,Thompson-Okanagan,electric_baseboard,central_ducted,27,1,5,21,22,5,10.8,8370,127725,1850000,6.9
2018,4,2018-04,Thompson-Okanagan,electric_baseboard,ground_source,2,0,0,2,1,1,0.8,620,127725,1850000,6.9
2018,4,2018-04,Thompson-Okanagan,electric_baseboard,water_heater,7,0,1,6,5,2,2.8,2170,127725,1850000,6.9
2018,4,2018-04,Fraser Valley,natural_gas,mini_split,45,1,9,35,36,9,94.5,44100,127725,1850000,6.9
2018,4,2018-04,Fraser Valley,natural_gas,central_ducted,36,1,7,28,29,7,75.6,35280,127725,1850000,6.9
2018,4,2018-04,Fraser Valley,natural_gas,ground_source,3,0,0,3,2,1,6.3,2940,127725,1850000,6.9
2018,4,2018-04,Fraser Valley,natural_gas,water_heater,9,0,1,8,7,2,18.9,8820,127725,1850000,6.9
2018,4,2018-04,Fraser Valley,oil,mini_split,9,0,1,8,7,2,41.4,12780,127725,1850000,6.9
2018,4,2018-04,Fraser Valley,oil,central_ducted,7,0,1,6,5,2,32.2,9940,127725,1850000,6.9
2018,4,2018-04,Fraser Valley,oil,water_heater,2,0,0,2,1,1,9.2,2840,127725,1850000,6.9
2018,4,2018-04,Fraser Valley,propane,mini_split,7,0,1,6,5,2,22.4,8260,127725,1850000,6.9
2018,4,2018-04,Fraser Valley,propane,central_ducted,6,0,1,5,4,2,19.2,7080,127725,1850000,6.9
2018,4,2018-04,Fraser Valley,propane,water_heater,1,0,0,1,0,1,3.2,1180,127725,1850000,6.9
2018,4,2018-04,Fraser Valley,electric_baseboard,mini_split,27,1,5,21,22,5,10.8,8370,127725,1850000,6.9
2018,4,2018-04,Fraser Valley,electric_baseboard,central_ducted,22,0,4,18,18,4,8.8,6820,127725,1850000,6.9
2018,4,2018-04,Fraser Valley,electric_baseboard,ground_source,2,0,0,2,1,1,0.8,620,127725,1850000,6.9
2018,4,2018-04,Fraser Valley,electric_baseboard,water_heater,5,0,1,4,4,1,2.0,1550,127725,1850000,6.9
2018,4,2018-04,Northern BC,natural_gas,mini_split,17,0,3,14,13,4,35.7,16660,127725,1850000,6.9
2018,4,2018-04,Northern BC,natural_gas,central_ducted,13,0,2,11,10,3,27.3,12740,127725,1850000,6.9
2018,4,2018-04,Northern BC,natural_gas,ground_source,1,0,0,1,0,1,2.1,980,127725,1850000,6.9
2018,4,2018-04,Northern BC,natural_gas,water_heater,3,0,0,3,2,1,6.3,2940,127725,1850000,6.9
2018,4,2018-04,Northern BC,oil,mini_split,11,0,2,9,9,2,50.6,15620,127725,1850000,6.9
2018,4,2018-04,Northern BC,oil,central_ducted,9,0,1,8,7,2,41.4,12780,127725,1850000,6.9
2018,4,2018-04,Northern BC,oil,water_heater,2,0,0,2,1,1,9.2,2840,127725,1850000,6.9
2018,4,2018-04,Northern BC,propane,mini_split,16,0,3,13,13,3,51.2,18880,127725,1850000,6.9
2018,4,2018-04,Northern BC,propane,central_ducted,13,0,2,11,10,3,41.6,15340,127725,1850000,6.9
2018,4,2018-04,Northern BC,propane,ground_source,1,0,0,1,0,1,3.2,1180,127725,1850000,6.9
2018,4,2018-04,Northern BC,propane,water_heater,3,0,0,3,2,1,9.6,3540,127725,1850000,6.9
2018,4,2018-04,Northern BC,electric_baseboard,mini_split,19,0,4,15,15,4,7.6,5890,127725,1850000,6.9
2018,4,2018-04,Northern BC,electric_baseboard,central_ducted,15,0,3,12,12,3,6.0,4650,127725,1850000,6.9
2018,4,2018-04,Northern BC,electric_baseboard,ground_source,1,0,0,1,0,1,0.4,310,127725,1850000,6.9
2018,4,2018-04,Northern BC,electric_baseboard,water_heater,4,0,0,4,3,1,1.6,1240,127725,1850000,6.9
2018,4,2018-04,Kootenay-Boundary,natural_gas,mini_split,18,0,3,15,14,4,37.8,17640,127725,1850000,6.9
2018,4,2018-04,Kootenay-Boundary,natural_gas,central_ducted,14,0,3,11,11,3,29.4,13720,127725,1850000,6.9
2018,4,2018-04,Kootenay-Boundary,natural_gas,ground_source,1,0,0,1,0,1,2.1,980,127725,1850000,6.9
2018,4,2018-04,Kootenay-Boundary,natural_gas,water_heater,3,0,0,3,2,1,6.3,2940,127725,1850000,6.9
2018,4,2018-04,Kootenay-Boundary,oil,mini_split,3,0,0,3,2,1,13.8,4260,127725,1850000,6.9
2018,4,2018-04,Kootenay-Boundary,oil,central_ducted,3,0,0,3,2,1,13.8,4260,127725,1850000,6.9
2018,4,2018-04,Kootenay-Boundary,propane,mini_split,2,0,0,2,1,1,6.4,2360,127725,1850000,6.9
2018,4,2018-04,Kootenay-Boundary,propane,central_ducted,2,0,0,2,1,1,6.4,2360,127725,1850000,6.9
2018,4,2018-04,Kootenay-Boundary,electric_baseboard,mini_split,10,0,2,8,8,2,4.0,3100,127725,1850000,6.9
2018,4,2018-04,Kootenay-Boundary,electric_baseboard,central_ducted,8,0,1,7,6,2,3.2,2480,127725,1850000,6.9
2018,4,2018-04,Kootenay-Boundary,electric_baseboard,water_heater,2,0,0,2,1,1,0.8,620,127725,1850000,6.9
2018,4,2018-04,Cariboo,natural_gas,mini_split,9,0,1,8,7,2,18.9,8820,127725,1850000,6.9
2018,4,2018-04,Cariboo,natural_gas,central_ducted,7,0,1,6,5,2,14.7,6860,127725,1850000,6.9
2018,4,2018-04,Cariboo,natural_gas,water_heater,2,0,0,2,1,1,4.2,1960,127725,1850000,6.9
2018,4,2018-04,Cariboo,oil,mini_split,1,0,0,1,0,1,4.6,1420,127725,1850000,6.9
2018,4,2018-04,Cariboo,oil,central_ducted,1,0,0,1,0,1,4.6,1420,127725,1850000,6.9
2018,4,2018-04,Cariboo,electric_baseboard,mini_split,5,0,1,4,4,1,2.0,1550,127725,1850000,6.9
2018,4,2018-04,Cariboo,electric_baseboard,central_ducted,4,0,0,4,3,1,1.6,1240,127725,1850000,6.9
2018,4,2018-04,Cariboo,electric_baseboard,water_heater,1,0,0,1,0,1,0.4,310,127725,1850000,6.9
2018,5,2018-05,Lower Mainland,natural_gas,mini_split,228,9,50,169,186,42,478.8,223440,129770,1850000,7.01
2018,5,2018-05,Lower Mainland,natural_gas,central_ducted,180,7,39,134,147,33,378.0,176400,129770,1850000,7.01
2018,5,2018-05,Lower Mainland,natural_gas,ground_source,19,0,4,15,15,4,39.9,18620,129770,1850000,7.01
2018,5,2018-05,Lower Mainland,natural_gas,water_heater,47,1,10,36,38,9,98.7,46060,129770,1850000,7.01
2018,5,2018-05,Lower Mainland,oil,mini_split,54,2,11,41,44,10,248.4,76680,129770,1850000,7.01
2018,5,2018-05,Lower Mainland,oil,central_ducted,43,1,9,33,35,8,197.8,61060,129770,1850000,7.01
2018,5,2018-05,Lower Mainland,oil,ground_source,4,0,0,4,3,1,18.4,5680,129770,1850000,7.01
2018,5,2018-05,Lower Mainland,oil,water_heater,11,0,2,9,9,2,50.6,15620,129770,1850000,7.01
2018,5,2018-05,Lower Mainland,propane,mini_split,32,1,7,24,26,6,102.4,37760,129770,1850000,7.01
2018,5,2018-05,Lower Mainland,propane,central_ducted,25,1,5,19,20,5,80.0,29500,129770,1850000,7.01
2018,5,2018-05,Lower Mainland,propane,ground_source,2,0,0,2,1,1,6.4,2360,129770,1850000,7.01
2018,5,2018-05,Lower Mainland,propane,water_heater,6,0,1,5,4,2,19.2,7080,129770,1850000,7.01
2018,5,2018-05,Lower Mainland,electric_baseboard,mini_split,115,4,25,86,94,21,46.0,35650,129770,1850000,7.01
2018,5,2018-05,Lower Mainland,electric_baseboard,central_ducted,91,3,20,68,74,17,36.4,28210,129770,1850000,7.01
2018,5,2018-05,Lower Mainland,electric_baseboard,ground_source,9,0,1,8,7,2,3.6,2790,129770,1850000,7.01
2018,5,2018-05,Lower Mainland,electric_baseboard,water_heater,24,0,5,19,19,5,9.6,7440,129770,1850000,7.01
2018,5,2018-05,Vancouver Island,natural_gas,mini_split,104,4,22,78,85,19,218.4,101920,129770,1850000,7.01
2018,5,2018-05,Vancouver Island,natural_gas,central_ducted,82,3,18,61,67,15,172.2,80360,129770,1850000,7.01
2018,5,2018-05,Vancouver Island,natural_gas,ground_source,8,0,1,7,6,2,16.8,7840,129770,1850000,7.01
2018,5,2018-05,Vancouver Island,natural_gas,water_heater,21,0,4,17,17,4,44.1,20580,129770,1850000,7.01
2018,5,2018-05,Vancouver Island,oil,mini_split,22,0,4,18,18,4,101.2,31240,129770,1850000,7.01
2018,5,2018-05,Vancouver Island,oil,central_ducted,17,0,3,14,13,4,78.2,24140,129770,1850000,7.01
2018,5,2018-05,Vancouver Island,oil,ground_source,1,0,0,1,0,1,4.6,1420,129770,1850000,7.01
2018,5,2018-05,Vancouver Island,oil,water_heater,4,0,0,4,3,1,18.4,5680,129770,1850000,7.01
2018,5,2018-05,Vancouver Island,propane,mini_split,15,0,3,12,12,3,48.0,17700,129770,1850000,7.01
2018,5,2018-05,Vancouver Island,propane,central_ducted,12,0,2,10,9,3,38.4,14160,129770,1850000,7.01
2018,5,2018-05,Vancouver Island,propane,ground_source,1,0,0,1,0,1,3.2,1180,129770,1850000,7.01
2018,5,2018-05,Vancouver Island,propane,water_heater,3,0,0,3,2,1,9.6,3540,129770,1850000,7.01
2018,5,2018-05,Vancouver Island,electric_baseboard,mini_split,48,1,10,37,39,9,19.2,14880,129770,1850000,7.01
2018,5,2018-05,Vancouver Island,electric_baseboard,central_ducted,38,1,8,29,31,7,15.2,11780,129770,1850000,7.01
2018,5,2018-05,Vancouver Island,electric_baseboard,ground_source,4,0,0,4,3,1,1.6,1240,129770,1850000,7.01
2018,5,2018-05,Vancouver Island,electric_baseboard,water_heater,10,0,2,8,8,2,4.0,3100,129770,1850000,7.01
2018,5,2018-05,Thompson-Okanagan,natural_gas,mini_split,60,2,13,45,49,11,126.0,58800,129770,1850000,7.01
2018,5,2018-05,Thompson-Okanagan,natural_gas,central_ducted,47,1,10,36,38,9,98.7,46060,129770,1850000,7.01
2018,5,2018-05,Thompson-Okanagan,natural_gas,ground_source,5,0,1,4,4,1,10.5,4900,129770,1850000,7.01
2018,5,2018-05,Thompson-Okanagan,natural_gas,water_heater,12,0,2,10,9,3,25.2,11760,129770,1850000,7.01
2018,5,2018-05,Thompson-Okanagan,oil,mini_split,14,0,3,11,11,3,64.4,19880,129770,1850000,7.01
2018,5,2018-05,Thompson-Okanagan,oil,central_ducted,11,0,2,9,9,2,50.6,15620,129770,1850000,7.01
2018,5,2018-05,Thompson-Okanagan,oil,ground_source,1,0,0,1,0,1,4.6,1420,129770,1850000,7.01
2018,5,2018-05,Thompson-Okanagan,oil,water_heater,3,0,0,3,2,1,13.8,4260,129770,1850000,7.01
2018,5,2018-05,Thompson-Okanagan,propane,mini_split,8,0,1,7,6,2,25.6,9440,129770,1850000,7.01
2018,5,2018-05,Thompson-Okanagan,propane,central_ducted,6,0,1,5,4,2,19.2,7080,129770,1850000,7.01
2018,5,2018-05,Thompson-Okanagan,propane,water_heater,1,0,0,1,0,1,3.2,1180,129770,1850000,7.01
2018,5,2018-05,Thompson-Okanagan,electric_baseboard,mini_split,31,1,6,24,25,6,12.4,9610,129770,1850000,7.01
2018,5,2018-05,Thompson-Okanagan,electric_baseboard,central_ducted,24,0,5,19,19,5,9.6,7440,129770,1850000,7.01
2018,5,2018-05,Thompson-Okanagan,electric_baseboard,ground_source,2,0,0,2,1,1,0.8,620,129770,1850000,7.01
2018,5,2018-05,Thompson-Okanagan,electric_baseboard,water_heater,6,0,1,5,4,2,2.4,1860,129770,1850000,7.01
2018,5,2018-05,Fraser Valley,natural_gas,mini_split,47,1,10,36,38,9,98.7,46060,129770,1850000,7.01
2018,5,2018-05,Fraser Valley,natural_gas,central_ducted,37,1,8,28,30,7,77.7,36260,129770,1850000,7.01
2018,5,2018-05,Fraser Valley,natural_gas,ground_source,3,0,0,3,2,1,6.3,2940,129770,1850000,7.01
2018,5,2018-05,Fraser Valley,natural_gas,water_heater,9,0,1,8,7,2,18.9,8820,129770,1850000,7.01
2018,5,2018-05,Fraser Valley,oil,mini_split,9,0,1,8,7,2,41.4,12780,129770,1850000,7.01
2018,5,2018-05,Fraser Valley,oil,central_ducted,7,0,1,6,5,2,32.2,9940,129770,1850000,7.01
2018,5,2018-05,Fraser Valley,oil,water_heater,2,0,0,2,1,1,9.2,2840,129770,1850000,7.01
2018,5,2018-05,Fraser Valley,propane,mini_split,7,0,1,6,5,2,22.4,8260,129770,1850000,7.01
2018,5,2018-05,Fraser Valley,propane,central_ducted,6,0,1,5,4,2,19.2,7080,129770,1850000,7.01
2018,5,2018-05,Fraser Valley,propane,water_heater,1,0,0,1,0,1,3.2,1180,129770,1850000,7.01
2018,5,2018-05,Fraser Valley,electric_baseboard,mini_split,26,1,5,20,21,5,10.4,8060,129770,1850000,7.01
2018,5,2018-05,Fraser Valley,electric_baseboard,central_ducted,21,0,4,17,17,4,8.4,6510,129770,1850000,7.01
2018,5,2018-05,Fraser Valley,electric_baseboard,ground_source,2,0,0,2,1,1,0.8,620,129770,1850000,7.01
2018,5,2018-05,Fraser Valley,electric_baseboard,water_heater,5,0,1,4,4,1,2.0,1550,129770,1850000,7.01
2018,5,2018-05,Northern BC,natural_gas,mini_split,13,0,2,11,10,3,27.3,12740,129770,1850000,7.01
2018,5,2018-05,Northern BC,natural_gas,central_ducted,11,0,2,9,9,2,23.1,10780,129770,1850000,7.01
2018,5,2018-05,Northern BC,natural_gas,ground_source,1,0,0,1,0,1,2.1,980,129770,1850000,7.01
2018,5,2018-05,Northern BC,natural_gas,water_heater,2,0,0,2,1,1,4.2,1960,129770,1850000,7.01
2018,5,2018-05,Northern BC,oil,mini_split,11,0,2,9,9,2,50.6,15620,129770,1850000,7.01
2018,5,2018-05,Northern BC,oil,central_ducted,8,0,1,7,6,2,36.8,11360,129770,1850000,7.01
2018,5,2018-05,Northern BC,oil,water_heater,2,0,0,2,1,1,9.2,2840,129770,1850000,7.01
2018,5,2018-05,Northern BC,propane,mini_split,12,0,2,10,9,3,38.4,14160,129770,1850000,7.01
2018,5,2018-05,Northern BC,propane,central_ducted,9,0,1,8,7,2,28.8,10620,129770,1850000,7.01
2018,5,2018-05,Northern BC,propane,ground_source,1,0,0,1,0,1,3.2,1180,129770,1850000,7.01
2018,5,2018-05,Northern BC,propane,water_heater,2,0,0,2,1,1,6.4,2360,129770,1850000,7.01
2018,5,2018-05,Northern BC,electric_baseboard,mini_split,13,0,2,11,10,3,5.2,4030,129770,1850000,7.01
2018,5,2018-05,Northern BC,electric_baseboard,central_ducted,10,0,2,8,8,2,4.0,3100,129770,1850000,7.01
2018,5,2018-05,Northern BC,electric_baseboard,ground_source,1,0,0,1,0,1,0.4,310,129770,1850000,7.01
2018,5,2018-05,Northern BC,electric_baseboard,water_heater,2,0,0,2,1,1,0.8,620,129770,1850000,7.01
2018,5,2018-05,Kootenay-Boundary,natural_gas,mini_split,22,0,4,18,18,4,46.2,21560,129770,1850000,7.01
2018,5,2018-05,Kootenay-Boundary,natural_gas,central_ducted,17,0,3,14,13,4,35.7,16660,129770,1850000,7.01
2018,5,2018-05,Kootenay-Boundary,natural_gas,ground_source,1,0,0,1,0,1,2.1,980,129770,1850000,7.01
2018,5,2018-05,Kootenay-Boundary,natural_gas,water_heater,4,0,0,4,3,1,8.4,3920,129770,1850000,7.01
2018,5,2018-05,Kootenay-Boundary,oil,mini_split,4,0,0,4,3,1,18.4,5680,129770,1850000,7.01
2018,5,2018-05,Kootenay-Boundary,oil,central_ducted,3,0,0,3,2,1,13.8,4260,129770,1850000,7.01
2018,5,2018-05,Kootenay-Boundary,oil,water_heater,1,0,0,1,0,1,4.6,1420,129770,1850000,7.01
2018,5,2018-05,Kootenay-Boundary,propane,mini_split,3,0,0,3,2,1,9.6,3540,129770,1850000,7.01
2018,5,2018-05,Kootenay-Boundary,propane,central_ducted,2,0,0,2,1,1,6.4,2360,129770,1850000,7.01
2018,5,2018-05,Kootenay-Boundary,electric_baseboard,mini_split,12,0,2,10,9,3,4.8,3720,129770,1850000,7.01
2018,5,2018-05,Kootenay-Boundary,electric_baseboard,central_ducted,9,0,1,8,7,2,3.6,2790,129770,1850000,7.01
2018,5,2018-05,Kootenay-Boundary,electric_baseboard,ground_source,1,0,0,1,0,1,0.4,310,129770,1850000,7.01
2018,5,2018-05,Kootenay-Boundary,electric_baseboard,water_heater,2,0,0,2,1,1,0.8,620,129770,1850000,7.01
2018,5,2018-05,Cariboo,natural_gas,mini_split,8,0,1,7,6,2,16.8,7840,129770,1850000,7.01
2018,5,2018-05,Cariboo,natural_gas,central_ducted,6,0,1,5,4,2,12.6,5880,129770,1850000,7.01
2018,5,2018-05,Cariboo,natural_gas,water_heater,1,0,0,1,0,1,2.1,980,129770,1850000,7.01
2018,5,2018-05,Cariboo,oil,mini_split,1,0,0,1,0,1,4.6,1420,129770,1850000,7.01
2018,5,2018-05,Cariboo,oil,central_ducted,1,0,0,1,0,1,4.6,1420,129770,1850000,7.01
2018,5,2018-05,Cariboo,electric_baseboard,mini_split,4,0,0,4,3,1,1.6,1240,129770,1850000,7.01
